   Time             I(L0)             V0              
 9.446000000E-003  3.593589121E+001  4.871037976E+001 
 9.447000000E-003  3.653040830E+001  4.898246689E+001 
 9.448000000E-003  3.712392034E+001  4.930596212E+001 
 9.449000000E-003  3.763198372E+001  4.968536446E+001 
 9.450000000E-003  3.746342411E+001  5.002474902E+001 
 9.451000000E-003  3.729408169E+001  5.032556795E+001 
 9.452000000E-003  3.712380578E+001  5.057793052E+001 
 9.453000000E-003  3.695275281E+001  5.078604874E+001 
 9.454000000E-003  3.678106561E+001  5.095377805E+001 
 9.455000000E-003  3.660887453E+001  5.108464754E+001 
 9.456000000E-003  3.643629852E+001  5.118188745E+001 
 9.457000000E-003  3.626344609E+001  5.124845447E+001 
 9.458000000E-003  3.609041620E+001  5.128705486E+001 
 9.459000000E-003  3.591729905E+001  5.130016559E+001 
 9.460000000E-003  3.574417684E+001  5.129005375E+001 
 9.461000000E-003  3.557112446E+001  5.125879427E+001 
 9.462000000E-003  3.539821006E+001  5.120828615E+001 
 9.463000000E-003  3.522549568E+001  5.114026738E+001 
 9.464000000E-003  3.505303774E+001  5.105632847E+001 
 9.465000000E-003  3.488088751E+001  5.095792500E+001 
 9.466000000E-003  3.470909156E+001  5.084638896E+001 
 9.467000000E-003  3.453769215E+001  5.072293923E+001 
 9.468000000E-003  3.436672761E+001  5.058869113E+001 
 9.469000000E-003  3.419623266E+001  5.044466519E+001 
 9.470000000E-003  3.402623873E+001  5.029179514E+001 
 9.471000000E-003  3.385677423E+001  5.013093526E+001 
 9.472000000E-003  3.368786480E+001  4.996286709E+001 
 9.473000000E-003  3.351953356E+001  4.978830559E+001 
 9.474000000E-003  3.335180133E+001  4.960790477E+001 
 9.475000000E-003  3.318468679E+001  4.942226283E+001 
 9.476000000E-003  3.301820673E+001  4.923192688E+001 
 9.477000000E-003  3.285237614E+001  4.903739728E+001 
 9.478000000E-003  3.268720839E+001  4.883913158E+001 
 9.479000000E-003  3.252271539E+001  4.863754811E+001 
 9.480000000E-003  3.235890770E+001  4.843302937E+001 
 9.481000000E-003  3.295518391E+001  4.829681920E+001 
 9.482000000E-003  3.355170005E+001  4.824677454E+001 
 9.483000000E-003  3.414822444E+001  4.825661149E+001 
 9.484000000E-003  3.474458888E+001  4.834155145E+001 
 9.485000000E-003  3.534055125E+001  4.849486152E+001 
 9.486000000E-003  3.593589121E+001  4.871037976E+001 
 9.487000000E-003  3.653040830E+001  4.898246689E+001 
 9.488000000E-003  3.712392034E+001  4.930596212E+001 
 9.489000000E-003  3.763198372E+001  4.968536446E+001 
 9.490000000E-003  3.746342411E+001  5.002474902E+001 
 9.491000000E-003  3.729408169E+001  5.032556795E+001 
 9.492000000E-003  3.712380578E+001  5.057793052E+001 
 9.493000000E-003  3.695275281E+001  5.078604874E+001 
 9.494000000E-003  3.678106561E+001  5.095377805E+001 
 9.495000000E-003  3.660887453E+001  5.108464754E+001 
 9.496000000E-003  3.643629852E+001  5.118188745E+001 
 9.497000000E-003  3.626344609E+001  5.124845447E+001 
 9.498000000E-003  3.609041620E+001  5.128705486E+001 
 9.499000000E-003  3.591729905E+001  5.130016559E+001 
 9.500000000E-003  3.574417684E+001  5.129005375E+001 
 9.501000000E-003  3.557112446E+001  5.125879427E+001 
 9.502000000E-003  3.539821006E+001  5.120828615E+001 
 9.503000000E-003  3.522549568E+001  5.114026738E+001 
 9.504000000E-003  3.505303774E+001  5.105632847E+001 
 9.505000000E-003  3.488088751E+001  5.095792500E+001 
 9.506000000E-003  3.470909156E+001  5.084638896E+001 
 9.507000000E-003  3.453769215E+001  5.072293923E+001 
 9.508000000E-003  3.436672761E+001  5.058869113E+001 
 9.509000000E-003  3.419623266E+001  5.044466519E+001 
 9.510000000E-003  3.402623873E+001  5.029179514E+001 
 9.511000000E-003  3.385677423E+001  5.013093526E+001 
 9.512000000E-003  3.368786480E+001  4.996286709E+001 
 9.513000000E-003  3.351953356E+001  4.978830559E+001 
 9.514000000E-003  3.335180133E+001  4.960790477E+001 
 9.515000000E-003  3.318468679E+001  4.942226283E+001 
 9.516000000E-003  3.301820673E+001  4.923192688E+001 
 9.517000000E-003  3.285237614E+001  4.903739728E+001 
 9.518000000E-003  3.268720839E+001  4.883913158E+001 
 9.519000000E-003  3.252271539E+001  4.863754811E+001 
 9.520000000E-003  3.235890770E+001  4.843302937E+001 
 9.521000000E-003  3.295518391E+001  4.829681920E+001 
 9.522000000E-003  3.355170005E+001  4.824677454E+001 
 9.523000000E-003  3.414822444E+001  4.825661149E+001 
 9.524000000E-003  3.474458888E+001  4.834155145E+001 
 9.525000000E-003  3.534055125E+001  4.849486152E+001 
 9.526000000E-003  3.593589121E+001  4.871037977E+001 
 9.527000000E-003  3.653040830E+001  4.898246689E+001 
 9.528000000E-003  3.712392034E+001  4.930596212E+001 
 9.529000000E-003  3.763198372E+001  4.968536446E+001 
 9.530000000E-003  3.746342411E+001  5.002474902E+001 
 9.531000000E-003  3.729408169E+001  5.032556795E+001 
 9.532000000E-003  3.712380578E+001  5.057793052E+001 
 9.533000000E-003  3.695275281E+001  5.078604874E+001 
 9.534000000E-003  3.678106561E+001  5.095377805E+001 
 9.535000000E-003  3.660887453E+001  5.108464754E+001 
 9.536000000E-003  3.643629852E+001  5.118188745E+001 
 9.537000000E-003  3.626344609E+001  5.124845447E+001 
 9.538000000E-003  3.609041620E+001  5.128705486E+001 
 9.539000000E-003  3.591729905E+001  5.130016559E+001 
 9.540000000E-003  3.574417684E+001  5.129005375E+001 
 9.541000000E-003  3.557112446E+001  5.125879427E+001 
 9.542000000E-003  3.539821006E+001  5.120828616E+001 
 9.543000000E-003  3.522549568E+001  5.114026738E+001 
 9.544000000E-003  3.505303774E+001  5.105632847E+001 
 9.545000000E-003  3.488088751E+001  5.095792500E+001 
 9.546000000E-003  3.470909156E+001  5.084638896E+001 
 9.547000000E-003  3.453769215E+001  5.072293923E+001 
 9.548000000E-003  3.436672761E+001  5.058869113E+001 
 9.549000000E-003  3.419623266E+001  5.044466519E+001 
 9.550000000E-003  3.402623873E+001  5.029179514E+001 
 9.551000000E-003  3.385677423E+001  5.013093526E+001 
 9.552000000E-003  3.368786480E+001  4.996286709E+001 
 9.553000000E-003  3.351953356E+001  4.978830559E+001 
 9.554000000E-003  3.335180133E+001  4.960790477E+001 
 9.555000000E-003  3.318468679E+001  4.942226283E+001 
 9.556000000E-003  3.301820673E+001  4.923192688E+001 
 9.557000000E-003  3.285237614E+001  4.903739728E+001 
 9.558000000E-003  3.268720839E+001  4.883913158E+001 
 9.559000000E-003  3.252271539E+001  4.863754811E+001 
 9.560000000E-003  3.235890770E+001  4.843302937E+001 
 9.561000000E-003  3.295518391E+001  4.829681920E+001 
 9.562000000E-003  3.355170005E+001  4.824677454E+001 
 9.563000000E-003  3.414822444E+001  4.825661149E+001 
 9.564000000E-003  3.474458888E+001  4.834155145E+001 
 9.565000000E-003  3.534055125E+001  4.849486152E+001 
 9.566000000E-003  3.593589121E+001  4.871037977E+001 
 9.567000000E-003  3.653040831E+001  4.898246689E+001 
 9.568000000E-003  3.712392034E+001  4.930596212E+001 
 9.569000000E-003  3.763198372E+001  4.968536446E+001 
 9.570000000E-003  3.746342411E+001  5.002474902E+001 
 9.571000000E-003  3.729408169E+001  5.032556795E+001 
 9.572000000E-003  3.712380578E+001  5.057793052E+001 
 9.573000000E-003  3.695275281E+001  5.078604874E+001 
 9.574000000E-003  3.678106561E+001  5.095377805E+001 
 9.575000000E-003  3.660887453E+001  5.108464754E+001 
 9.576000000E-003  3.643629852E+001  5.118188745E+001 
 9.577000000E-003  3.626344609E+001  5.124845447E+001 
 9.578000000E-003  3.609041620E+001  5.128705486E+001 
 9.579000000E-003  3.591729905E+001  5.130016559E+001 
 9.580000000E-003  3.574417684E+001  5.129005375E+001 
 9.581000000E-003  3.557112446E+001  5.125879427E+001 
 9.582000000E-003  3.539821006E+001  5.120828616E+001 
 9.583000000E-003  3.522549568E+001  5.114026738E+001 
 9.584000000E-003  3.505303774E+001  5.105632847E+001 
 9.585000000E-003  3.488088751E+001  5.095792500E+001 
 9.586000000E-003  3.470909156E+001  5.084638896E+001 
 9.587000000E-003  3.453769215E+001  5.072293923E+001 
 9.588000000E-003  3.436672761E+001  5.058869113E+001 
 9.589000000E-003  3.419623266E+001  5.044466519E+001 
 9.590000000E-003  3.402623873E+001  5.029179514E+001 
 9.591000000E-003  3.385677423E+001  5.013093526E+001 
 9.592000000E-003  3.368786480E+001  4.996286709E+001 
 9.593000000E-003  3.351953356E+001  4.978830559E+001 
 9.594000000E-003  3.335180133E+001  4.960790477E+001 
 9.595000000E-003  3.318468679E+001  4.942226283E+001 
 9.596000000E-003  3.301820673E+001  4.923192688E+001 
 9.597000000E-003  3.285237614E+001  4.903739728E+001 
 9.598000000E-003  3.268720839E+001  4.883913158E+001 
 9.599000000E-003  3.252271539E+001  4.863754811E+001 
 9.600000000E-003  3.235890770E+001  4.843302937E+001 
 9.601000000E-003  3.295518391E+001  4.829681920E+001 
 9.602000000E-003  3.355170005E+001  4.824677454E+001 
 9.603000000E-003  3.414822444E+001  4.825661149E+001 
 9.604000000E-003  3.474458888E+001  4.834155145E+001 
 9.605000000E-003  3.534055125E+001  4.849486152E+001 
 9.606000000E-003  3.593589121E+001  4.871037977E+001 
 9.607000000E-003  3.653040831E+001  4.898246689E+001 
 9.608000000E-003  3.712392034E+001  4.930596212E+001 
 9.609000000E-003  3.763198372E+001  4.968536446E+001 
 9.610000000E-003  3.746342411E+001  5.002474902E+001 
 9.611000000E-003  3.729408169E+001  5.032556795E+001 
 9.612000000E-003  3.712380578E+001  5.057793052E+001 
 9.613000000E-003  3.695275281E+001  5.078604874E+001 
 9.614000000E-003  3.678106561E+001  5.095377805E+001 
 9.615000000E-003  3.660887453E+001  5.108464754E+001 
 9.616000000E-003  3.643629852E+001  5.118188745E+001 
 9.617000000E-003  3.626344609E+001  5.124845447E+001 
 9.618000000E-003  3.609041620E+001  5.128705486E+001 
 9.619000000E-003  3.591729905E+001  5.130016559E+001 
 9.620000000E-003  3.574417684E+001  5.129005375E+001 
 9.621000000E-003  3.557112446E+001  5.125879427E+001 
 9.622000000E-003  3.539821006E+001  5.120828616E+001 
 9.623000000E-003  3.522549568E+001  5.114026738E+001 
 9.624000000E-003  3.505303774E+001  5.105632847E+001 
 9.625000000E-003  3.488088751E+001  5.095792500E+001 
 9.626000000E-003  3.470909156E+001  5.084638896E+001 
 9.627000000E-003  3.453769215E+001  5.072293923E+001 
 9.628000000E-003  3.436672761E+001  5.058869113E+001 
 9.629000000E-003  3.419623266E+001  5.044466519E+001 
 9.630000000E-003  3.402623873E+001  5.029179514E+001 
 9.631000000E-003  3.385677423E+001  5.013093526E+001 
 9.632000000E-003  3.368786480E+001  4.996286709E+001 
 9.633000000E-003  3.351953356E+001  4.978830559E+001 
 9.634000000E-003  3.335180133E+001  4.960790477E+001 
 9.635000000E-003  3.318468680E+001  4.942226283E+001 
 9.636000000E-003  3.301820673E+001  4.923192688E+001 
 9.637000000E-003  3.285237614E+001  4.903739728E+001 
 9.638000000E-003  3.268720839E+001  4.883913158E+001 
 9.639000000E-003  3.252271539E+001  4.863754811E+001 
 9.640000000E-003  3.235890770E+001  4.843302937E+001 
 9.641000000E-003  3.295518391E+001  4.829681920E+001 
 9.642000000E-003  3.355170005E+001  4.824677454E+001 
 9.643000000E-003  3.414822444E+001  4.825661149E+001 
 9.644000000E-003  3.474458888E+001  4.834155145E+001 
 9.645000000E-003  3.534055125E+001  4.849486152E+001 
 9.646000000E-003  3.593589121E+001  4.871037977E+001 
 9.647000000E-003  3.653040831E+001  4.898246689E+001 
 9.648000000E-003  3.712392034E+001  4.930596212E+001 
 9.649000000E-003  3.763198372E+001  4.968536446E+001 
 9.650000000E-003  3.746342411E+001  5.002474902E+001 
 9.651000000E-003  3.729408169E+001  5.032556795E+001 
 9.652000000E-003  3.712380578E+001  5.057793052E+001 
 9.653000000E-003  3.695275281E+001  5.078604874E+001 
 9.654000000E-003  3.678106561E+001  5.095377805E+001 
 9.655000000E-003  3.660887453E+001  5.108464754E+001 
 9.656000000E-003  3.643629852E+001  5.118188745E+001 
 9.657000000E-003  3.626344609E+001  5.124845447E+001 
 9.658000000E-003  3.609041620E+001  5.128705486E+001 
 9.659000000E-003  3.591729905E+001  5.130016559E+001 
 9.660000000E-003  3.574417684E+001  5.129005375E+001 
 9.661000000E-003  3.557112446E+001  5.125879427E+001 
 9.662000000E-003  3.539821006E+001  5.120828616E+001 
 9.663000000E-003  3.522549568E+001  5.114026738E+001 
 9.664000000E-003  3.505303774E+001  5.105632847E+001 
 9.665000000E-003  3.488088751E+001  5.095792500E+001 
 9.666000000E-003  3.470909156E+001  5.084638896E+001 
 9.667000000E-003  3.453769215E+001  5.072293923E+001 
 9.668000000E-003  3.436672761E+001  5.058869113E+001 
 9.669000000E-003  3.419623266E+001  5.044466519E+001 
 9.670000000E-003  3.402623873E+001  5.029179514E+001 
 9.671000000E-003  3.385677423E+001  5.013093526E+001 
 9.672000000E-003  3.368786480E+001  4.996286709E+001 
 9.673000000E-003  3.351953356E+001  4.978830559E+001 
 9.674000000E-003  3.335180133E+001  4.960790477E+001 
 9.675000000E-003  3.318468680E+001  4.942226283E+001 
 9.676000000E-003  3.301820673E+001  4.923192688E+001 
 9.677000000E-003  3.285237614E+001  4.903739728E+001 
 9.678000000E-003  3.268720839E+001  4.883913158E+001 
 9.679000000E-003  3.252271539E+001  4.863754811E+001 
 9.680000000E-003  3.235890770E+001  4.843302937E+001 
 9.681000000E-003  3.295518391E+001  4.829681920E+001 
 9.682000000E-003  3.355170005E+001  4.824677454E+001 
 9.683000000E-003  3.414822444E+001  4.825661149E+001 
 9.684000000E-003  3.474458888E+001  4.834155145E+001 
 9.685000000E-003  3.534055125E+001  4.849486152E+001 
 9.686000000E-003  3.593589121E+001  4.871037977E+001 
 9.687000000E-003  3.653040831E+001  4.898246689E+001 
 9.688000000E-003  3.712392034E+001  4.930596212E+001 
 9.689000000E-003  3.763198372E+001  4.968536446E+001 
 9.690000000E-003  3.746342411E+001  5.002474902E+001 
 9.691000000E-003  3.729408169E+001  5.032556795E+001 
 9.692000000E-003  3.712380578E+001  5.057793052E+001 
 9.693000000E-003  3.695275281E+001  5.078604874E+001 
 9.694000000E-003  3.678106561E+001  5.095377805E+001 
 9.695000000E-003  3.660887453E+001  5.108464754E+001 
 9.696000000E-003  3.643629852E+001  5.118188745E+001 
 9.697000000E-003  3.626344609E+001  5.124845447E+001 
 9.698000000E-003  3.609041620E+001  5.128705486E+001 
 9.699000000E-003  3.591729905E+001  5.130016559E+001 
 9.700000000E-003  3.574417684E+001  5.129005375E+001 
 9.701000000E-003  3.557112446E+001  5.125879427E+001 
 9.702000000E-003  3.539821006E+001  5.120828616E+001 
 9.703000000E-003  3.522549568E+001  5.114026738E+001 
 9.704000000E-003  3.505303774E+001  5.105632847E+001 
 9.705000000E-003  3.488088751E+001  5.095792500E+001 
 9.706000000E-003  3.470909156E+001  5.084638896E+001 
 9.707000000E-003  3.453769215E+001  5.072293923E+001 
 9.708000000E-003  3.436672761E+001  5.058869113E+001 
 9.709000000E-003  3.419623266E+001  5.044466519E+001 
 9.710000000E-003  3.402623873E+001  5.029179514E+001 
 9.711000000E-003  3.385677423E+001  5.013093526E+001 
 9.712000000E-003  3.368786480E+001  4.996286709E+001 
 9.713000000E-003  3.351953356E+001  4.978830559E+001 
 9.714000000E-003  3.335180133E+001  4.960790477E+001 
 9.715000000E-003  3.318468680E+001  4.942226283E+001 
 9.716000000E-003  3.301820673E+001  4.923192688E+001 
 9.717000000E-003  3.285237614E+001  4.903739728E+001 
 9.718000000E-003  3.268720839E+001  4.883913158E+001 
 9.719000000E-003  3.252271539E+001  4.863754811E+001 
 9.720000000E-003  3.235890770E+001  4.843302938E+001 
 9.721000000E-003  3.295518391E+001  4.829681920E+001 
 9.722000000E-003  3.355170005E+001  4.824677454E+001 
 9.723000000E-003  3.414822444E+001  4.825661149E+001 
 9.724000000E-003  3.474458888E+001  4.834155145E+001 
 9.725000000E-003  3.534055125E+001  4.849486152E+001 
 9.726000000E-003  3.593589121E+001  4.871037977E+001 
 9.727000000E-003  3.653040831E+001  4.898246689E+001 
 9.728000000E-003  3.712392034E+001  4.930596212E+001 
 9.729000000E-003  3.763198372E+001  4.968536446E+001 
 9.730000000E-003  3.746342411E+001  5.002474902E+001 
 9.731000000E-003  3.729408169E+001  5.032556795E+001 
 9.732000000E-003  3.712380578E+001  5.057793052E+001 
 9.733000000E-003  3.695275281E+001  5.078604874E+001 
 9.734000000E-003  3.678106561E+001  5.095377805E+001 
 9.735000000E-003  3.660887453E+001  5.108464754E+001 
 9.736000000E-003  3.643629852E+001  5.118188745E+001 
 9.737000000E-003  3.626344609E+001  5.124845447E+001 
 9.738000000E-003  3.609041620E+001  5.128705486E+001 
 9.739000000E-003  3.591729905E+001  5.130016559E+001 
 9.740000000E-003  3.574417684E+001  5.129005375E+001 
 9.741000000E-003  3.557112446E+001  5.125879427E+001 
 9.742000000E-003  3.539821006E+001  5.120828616E+001 
 9.743000000E-003  3.522549569E+001  5.114026738E+001 
 9.744000000E-003  3.505303774E+001  5.105632847E+001 
 9.745000000E-003  3.488088751E+001  5.095792500E+001 
 9.746000000E-003  3.470909156E+001  5.084638896E+001 
 9.747000000E-003  3.453769215E+001  5.072293923E+001 
 9.748000000E-003  3.436672761E+001  5.058869113E+001 
 9.749000000E-003  3.419623266E+001  5.044466519E+001 
 9.750000000E-003  3.402623873E+001  5.029179514E+001 
 9.751000000E-003  3.385677423E+001  5.013093526E+001 
 9.752000000E-003  3.368786480E+001  4.996286709E+001 
 9.753000000E-003  3.351953356E+001  4.978830559E+001 
 9.754000000E-003  3.335180133E+001  4.960790477E+001 
 9.755000000E-003  3.318468680E+001  4.942226283E+001 
 9.756000000E-003  3.301820673E+001  4.923192688E+001 
 9.757000000E-003  3.285237614E+001  4.903739728E+001 
 9.758000000E-003  3.268720839E+001  4.883913158E+001 
 9.759000000E-003  3.252271539E+001  4.863754811E+001 
 9.760000000E-003  3.235890770E+001  4.843302938E+001 
 9.761000000E-003  3.295518391E+001  4.829681920E+001 
 9.762000000E-003  3.355170005E+001  4.824677454E+001 
 9.763000000E-003  3.414822444E+001  4.825661149E+001 
 9.764000000E-003  3.474458888E+001  4.834155145E+001 
 9.765000000E-003  3.534055125E+001  4.849486152E+001 
 9.766000000E-003  3.593589121E+001  4.871037977E+001 
 9.767000000E-003  3.653040831E+001  4.898246689E+001 
 9.768000000E-003  3.712392034E+001  4.930596212E+001 
 9.769000000E-003  3.763198372E+001  4.968536446E+001 
 9.770000000E-003  3.746342411E+001  5.002474902E+001 
 9.771000000E-003  3.729408169E+001  5.032556795E+001 
 9.772000000E-003  3.712380578E+001  5.057793052E+001 
 9.773000000E-003  3.695275281E+001  5.078604874E+001 
 9.774000000E-003  3.678106561E+001  5.095377805E+001 
 9.775000000E-003  3.660887453E+001  5.108464754E+001 
 9.776000000E-003  3.643629852E+001  5.118188745E+001 
 9.777000000E-003  3.626344609E+001  5.124845447E+001 
 9.778000000E-003  3.609041620E+001  5.128705486E+001 
 9.779000000E-003  3.591729905E+001  5.130016559E+001 
 9.780000000E-003  3.574417684E+001  5.129005375E+001 
 9.781000000E-003  3.557112446E+001  5.125879427E+001 
 9.782000000E-003  3.539821006E+001  5.120828616E+001 
 9.783000000E-003  3.522549569E+001  5.114026738E+001 
 9.784000000E-003  3.505303774E+001  5.105632847E+001 
 9.785000000E-003  3.488088751E+001  5.095792500E+001 
 9.786000000E-003  3.470909156E+001  5.084638896E+001 
 9.787000000E-003  3.453769215E+001  5.072293923E+001 
 9.788000000E-003  3.436672761E+001  5.058869113E+001 
 9.789000000E-003  3.419623266E+001  5.044466519E+001 
 9.790000000E-003  3.402623873E+001  5.029179514E+001 
 9.791000000E-003  3.385677423E+001  5.013093526E+001 
 9.792000000E-003  3.368786480E+001  4.996286709E+001 
 9.793000000E-003  3.351953356E+001  4.978830559E+001 
 9.794000000E-003  3.335180133E+001  4.960790477E+001 
 9.795000000E-003  3.318468680E+001  4.942226283E+001 
 9.796000000E-003  3.301820673E+001  4.923192688E+001 
 9.797000000E-003  3.285237614E+001  4.903739728E+001 
 9.798000000E-003  3.268720839E+001  4.883913158E+001 
 9.799000000E-003  3.252271539E+001  4.863754811E+001 
 9.800000000E-003  3.235890770E+001  4.843302938E+001 
 9.801000000E-003  3.295518391E+001  4.829681920E+001 
 9.802000000E-003  3.355170005E+001  4.824677454E+001 
 9.803000000E-003  3.414822444E+001  4.825661149E+001 
 9.804000000E-003  3.474458888E+001  4.834155145E+001 
 9.805000000E-003  3.534055125E+001  4.849486152E+001 
 9.806000000E-003  3.593589121E+001  4.871037977E+001 
 9.807000000E-003  3.653040831E+001  4.898246689E+001 
 9.808000000E-003  3.712392034E+001  4.930596212E+001 
 9.809000000E-003  3.763198372E+001  4.968536446E+001 
 9.810000000E-003  3.746342411E+001  5.002474902E+001 
 9.811000000E-003  3.729408169E+001  5.032556795E+001 
 9.812000000E-003  3.712380578E+001  5.057793052E+001 
 9.813000000E-003  3.695275281E+001  5.078604874E+001 
 9.814000000E-003  3.678106561E+001  5.095377805E+001 
 9.815000000E-003  3.660887453E+001  5.108464754E+001 
 9.816000000E-003  3.643629852E+001  5.118188745E+001 
 9.817000000E-003  3.626344609E+001  5.124845447E+001 
 9.818000000E-003  3.609041620E+001  5.128705486E+001 
 9.819000000E-003  3.591729905E+001  5.130016559E+001 
 9.820000000E-003  3.574417684E+001  5.129005375E+001 
 9.821000000E-003  3.557112446E+001  5.125879427E+001 
 9.822000000E-003  3.539821006E+001  5.120828616E+001 
 9.823000000E-003  3.522549569E+001  5.114026738E+001 
 9.824000000E-003  3.505303774E+001  5.105632847E+001 
 9.825000000E-003  3.488088751E+001  5.095792500E+001 
 9.826000000E-003  3.470909156E+001  5.084638896E+001 
 9.827000000E-003  3.453769215E+001  5.072293923E+001 
 9.828000000E-003  3.436672761E+001  5.058869113E+001 
 9.829000000E-003  3.419623266E+001  5.044466519E+001 
 9.830000000E-003  3.402623873E+001  5.029179514E+001 
 9.831000000E-003  3.385677423E+001  5.013093526E+001 
 9.832000000E-003  3.368786480E+001  4.996286709E+001 
 9.833000000E-003  3.351953356E+001  4.978830559E+001 
 9.834000000E-003  3.335180133E+001  4.960790477E+001 
 9.835000000E-003  3.318468680E+001  4.942226283E+001 
 9.836000000E-003  3.301820673E+001  4.923192688E+001 
 9.837000000E-003  3.285237614E+001  4.903739728E+001 
 9.838000000E-003  3.268720839E+001  4.883913158E+001 
 9.839000000E-003  3.252271539E+001  4.863754811E+001 
 9.840000000E-003  3.235890770E+001  4.843302938E+001 
 9.841000000E-003  3.295518391E+001  4.829681920E+001 
 9.842000000E-003  3.355170005E+001  4.824677454E+001 
 9.843000000E-003  3.414822444E+001  4.825661149E+001 
 9.844000000E-003  3.474458888E+001  4.834155145E+001 
 9.845000000E-003  3.534055125E+001  4.849486152E+001 
 9.846000000E-003  3.593589121E+001  4.871037977E+001 
 9.847000000E-003  3.653040831E+001  4.898246689E+001 
 9.848000000E-003  3.712392034E+001  4.930596212E+001 
 9.849000000E-003  3.763198372E+001  4.968536446E+001 
 9.850000000E-003  3.746342411E+001  5.002474902E+001 
 9.851000000E-003  3.729408169E+001  5.032556795E+001 
 9.852000000E-003  3.712380578E+001  5.057793052E+001 
 9.853000000E-003  3.695275281E+001  5.078604874E+001 
 9.854000000E-003  3.678106561E+001  5.095377805E+001 
 9.855000000E-003  3.660887453E+001  5.108464754E+001 
 9.856000000E-003  3.643629852E+001  5.118188745E+001 
 9.857000000E-003  3.626344609E+001  5.124845447E+001 
 9.858000000E-003  3.609041620E+001  5.128705486E+001 
 9.859000000E-003  3.591729905E+001  5.130016559E+001 
 9.860000000E-003  3.574417684E+001  5.129005375E+001 
 9.861000000E-003  3.557112446E+001  5.125879427E+001 
 9.862000000E-003  3.539821006E+001  5.120828616E+001 
 9.863000000E-003  3.522549569E+001  5.114026738E+001 
 9.864000000E-003  3.505303774E+001  5.105632847E+001 
 9.865000000E-003  3.488088751E+001  5.095792500E+001 
 9.866000000E-003  3.470909156E+001  5.084638896E+001 
 9.867000000E-003  3.453769215E+001  5.072293923E+001 
 9.868000000E-003  3.436672761E+001  5.058869113E+001 
 9.869000000E-003  3.419623266E+001  5.044466519E+001 
 9.870000000E-003  3.402623873E+001  5.029179514E+001 
 9.871000000E-003  3.385677423E+001  5.013093526E+001 
 9.872000000E-003  3.368786480E+001  4.996286709E+001 
 9.873000000E-003  3.351953356E+001  4.978830559E+001 
 9.874000000E-003  3.335180133E+001  4.960790477E+001 
 9.875000000E-003  3.318468680E+001  4.942226283E+001 
 9.876000000E-003  3.301820673E+001  4.923192688E+001 
 9.877000000E-003  3.285237614E+001  4.903739728E+001 
 9.878000000E-003  3.268720839E+001  4.883913158E+001 
 9.879000000E-003  3.252271539E+001  4.863754812E+001 
 9.880000000E-003  3.235890770E+001  4.843302938E+001 
 9.881000000E-003  3.295518391E+001  4.829681920E+001 
 9.882000000E-003  3.355170005E+001  4.824677454E+001 
 9.883000000E-003  3.414822444E+001  4.825661149E+001 
 9.884000000E-003  3.474458888E+001  4.834155145E+001 
 9.885000000E-003  3.534055125E+001  4.849486152E+001 
 9.886000000E-003  3.593589121E+001  4.871037977E+001 
 9.887000000E-003  3.653040831E+001  4.898246689E+001 
 9.888000000E-003  3.712392034E+001  4.930596212E+001 
 9.889000000E-003  3.763198372E+001  4.968536446E+001 
 9.890000000E-003  3.746342411E+001  5.002474902E+001 
 9.891000000E-003  3.729408169E+001  5.032556795E+001 
 9.892000000E-003  3.712380578E+001  5.057793052E+001 
 9.893000000E-003  3.695275281E+001  5.078604874E+001 
 9.894000000E-003  3.678106561E+001  5.095377805E+001 
 9.895000000E-003  3.660887453E+001  5.108464754E+001 
 9.896000000E-003  3.643629852E+001  5.118188745E+001 
 9.897000000E-003  3.626344609E+001  5.124845447E+001 
 9.898000000E-003  3.609041620E+001  5.128705486E+001 
 9.899000000E-003  3.591729905E+001  5.130016559E+001 
 9.900000000E-003  3.574417684E+001  5.129005375E+001 
 9.901000000E-003  3.557112446E+001  5.125879427E+001 
 9.902000000E-003  3.539821006E+001  5.120828616E+001 
 9.903000000E-003  3.522549569E+001  5.114026738E+001 
 9.904000000E-003  3.505303774E+001  5.105632847E+001 
 9.905000000E-003  3.488088751E+001  5.095792500E+001 
 9.906000000E-003  3.470909156E+001  5.084638896E+001 
 9.907000000E-003  3.453769215E+001  5.072293923E+001 
 9.908000000E-003  3.436672761E+001  5.058869113E+001 
 9.909000000E-003  3.419623266E+001  5.044466519E+001 
 9.910000000E-003  3.402623873E+001  5.029179514E+001 
 9.911000000E-003  3.385677423E+001  5.013093526E+001 
 9.912000000E-003  3.368786480E+001  4.996286709E+001 
 9.913000000E-003  3.351953356E+001  4.978830559E+001 
 9.914000000E-003  3.335180133E+001  4.960790477E+001 
 9.915000000E-003  3.318468680E+001  4.942226283E+001 
 9.916000000E-003  3.301820673E+001  4.923192688E+001 
 9.917000000E-003  3.285237614E+001  4.903739728E+001 
 9.918000000E-003  3.268720839E+001  4.883913158E+001 
 9.919000000E-003  3.252271539E+001  4.863754812E+001 
 9.920000000E-003  3.235890770E+001  4.843302938E+001 
 9.921000000E-003  3.295518391E+001  4.829681920E+001 
 9.922000000E-003  3.355170005E+001  4.824677454E+001 
 9.923000000E-003  3.414822444E+001  4.825661149E+001 
 9.924000000E-003  3.474458888E+001  4.834155145E+001 
 9.925000000E-003  3.534055125E+001  4.849486153E+001 
 9.926000000E-003  3.593589121E+001  4.871037977E+001 
 9.927000000E-003  3.653040831E+001  4.898246689E+001 
