   Time             I(L0)             VC                V0                d               
 5.045100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.045200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681052E-001 
 5.045300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005363E-001 
 5.045400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.045500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.045600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.045700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.045800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.045900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.046000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.046100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.046200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.046300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.046400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.046500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.046600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.046700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.046800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.046900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.047000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.047100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.047200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.047300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.047400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.047500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.047600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.047700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.047800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.047900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.048000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.048100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.048200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.048300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.048400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.048500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.048600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.048700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.048800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.048900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.049000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.049100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.049200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.049300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005363E-001 
 5.049400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.049500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.049600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.049700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.049800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.049900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.050000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.050100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.050200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.050300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.050400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.050500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.050600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.050700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.050800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.050900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.051000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.051100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.051200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.051300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.051400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.051500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.051600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.051700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.051800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.051900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.052000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.052100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.052200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.052300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.052400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.052500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.052600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.052700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.052800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.052900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.053000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.053100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.053200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.053300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005363E-001 
 5.053400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.053500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.053600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.053700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.053800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.053900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.054000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.054100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.054200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.054300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.054400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.054500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.054600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.054700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.054800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.054900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.055000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.055100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.055200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.055300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.055400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.055500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.055600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.055700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.055800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.055900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.056000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.056100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.056200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.056300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.056400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.056500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.056600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.056700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.056800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.056900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.057000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.057100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.057200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.057300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005363E-001 
 5.057400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.057500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.057600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.057700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.057800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.057900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.058000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.058100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.058200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.058300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.058400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.058500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.058600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.058700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.058800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.058900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.059000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.059100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.059200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.059300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.059400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.059500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.059600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.059700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.059800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.059900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.060000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.060100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.060200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.060300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.060400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.060500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.060600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.060700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.060800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.060900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.061000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.061100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.061200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.061300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005363E-001 
 5.061400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.061500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.061600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.061700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.061800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.061900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.062000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.062100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.062200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.062300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.062400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.062500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.062600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.062700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.062800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.062900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.063000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.063100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.063200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.063300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.063400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.063500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.063600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.063700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.063800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.063900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.064000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.064100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.064200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.064300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.064400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.064500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.064600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.064700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.064800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.064900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.065000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.065100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.065200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.065300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.065400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.065500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.065600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.065700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.065800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.065900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.066000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.066100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.066200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.066300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.066400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.066500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.066600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.066700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.066800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.066900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.067000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.067100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.067200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.067300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.067400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.067500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.067600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.067700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.067800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.067900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.068000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.068100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.068200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.068300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.068400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.068500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.068600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.068700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.068800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.068900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.069000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.069100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.069200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.069300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.069400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.069500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.069600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.069700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.069800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.069900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.070000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.070100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.070200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.070300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.070400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.070500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.070600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.070700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
 5.070800000E-002  3.452286851E+001  2.222222220E-001  5.081620329E+001  2.226100966E-001 
 5.070900000E-002  3.435160646E+001  2.222222220E-001  5.067173134E+001  2.226318623E-001 
 5.071000000E-002  3.418084703E+001  2.222222220E-001  5.051835744E+001  2.226581438E-001 
 5.071100000E-002  3.401061881E+001  2.222222220E-001  5.035694122E+001  2.226888632E-001 
 5.071200000E-002  3.384094762E+001  2.222222220E-001  5.018826917E+001  2.227239478E-001 
 5.071300000E-002  3.367185674E+001  2.222222220E-001  5.001306074E+001  2.227633293E-001 
 5.071400000E-002  3.350336711E+001  2.222222220E-001  4.983197404E+001  2.228069437E-001 
 5.071500000E-002  3.333549755E+001  2.222222220E-001  4.964561105E+001  2.228547309E-001 
 5.071600000E-002  3.316826496E+001  2.222222220E-001  4.945452233E+001  2.229066344E-001 
 5.071700000E-002  3.300168441E+001  2.222222220E-001  4.925921139E+001  2.229626010E-001 
 5.071800000E-002  3.283576940E+001  2.222222220E-001  4.906013865E+001  2.230225803E-001 
 5.071900000E-002  3.267053190E+001  2.222222220E-001  4.885772510E+001  2.230865249E-001 
 5.072000000E-002  3.250598254E+001  2.222222220E-001  4.865235563E+001  2.231543899E-001 
 5.072100000E-002  3.310152073E+001  2.222222220E-001  4.851527219E+001  2.232261325E-001 
 5.072200000E-002  3.369730183E+001  2.222222220E-001  4.846433876E+001  2.232842795E-001 
 5.072300000E-002  3.429309346E+001  2.222222220E-001  4.847327641E+001  2.233233750E-001 
 5.072400000E-002  3.488872819E+001  2.222222220E-001  4.855730410E+001  2.233485403E-001 
 5.072500000E-002  3.548396395E+001  2.222222220E-001  4.870969050E+001  2.233551010E-001 
 5.072600000E-002  3.607858042E+001  2.222222220E-001  4.892427507E+001  2.233435434E-001 
 5.072700000E-002  3.667237721E+001  2.222222220E-001  4.919541982E+001  2.233143185E-001 
 5.072800000E-002  3.726517213E+001  2.222222220E-001  4.951796515E+001  2.232678446E-001 
 5.072900000E-002  3.780255861E+001  2.222222220E-001  4.989804437E+001  2.232045100E-001 
 5.073000000E-002  3.763327447E+001  2.222222220E-001  5.024006337E+001  2.231220063E-001 
 5.073100000E-002  3.746320132E+001  2.222222220E-001  5.054327274E+001  2.230429458E-001 
 5.073200000E-002  3.729218713E+001  2.222222220E-001  5.079771903E+001  2.229681053E-001 
 5.073300000E-002  3.712038933E+001  2.222222220E-001  5.100764068E+001  2.229005364E-001 
 5.073400000E-002  3.694795164E+001  2.222222220E-001  5.117691737E+001  2.228399559E-001 
 5.073500000E-002  3.677500524E+001  2.222222220E-001  5.130910034E+001  2.227861029E-001 
 5.073600000E-002  3.660166984E+001  2.222222220E-001  5.140744013E+001  2.227387367E-001 
 5.073700000E-002  3.642805464E+001  2.222222220E-001  5.147491200E+001  2.226976354E-001 
 5.073800000E-002  3.625425922E+001  2.222222220E-001  5.151423921E+001  2.226625942E-001 
 5.073900000E-002  3.608037436E+001  2.222222220E-001  5.152791429E+001  2.226334238E-001 
 5.074000000E-002  3.590648280E+001  2.222222220E-001  5.151821857E+001  2.226099494E-001 
 5.074100000E-002  3.573265988E+001  2.222222220E-001  5.148724002E+001  2.225920093E-001 
 5.074200000E-002  3.555897421E+001  2.222222220E-001  5.143688958E+001  2.225794538E-001 
 5.074300000E-002  3.538548821E+001  2.222222220E-001  5.136891615E+001  2.225721443E-001 
 5.074400000E-002  3.521225867E+001  2.222222220E-001  5.128492025E+001  2.225699523E-001 
 5.074500000E-002  3.503933719E+001  2.222222220E-001  5.118636659E+001  2.225727585E-001 
 5.074600000E-002  3.486677064E+001  2.222222220E-001  5.107459555E+001  2.225804521E-001 
 5.074700000E-002  3.469460155E+001  2.222222220E-001  5.095083367E+001  2.225929301E-001 
